NamaBarang,Harga,terjual,Link,DeskripsiBarang
[ADD ON RAM 8GB] ASUS VivoBook 14 M415DAO-FHD324 - Slate Grey,6379000,18 terjual,https://www.tokopedia.com/asus/add-on-ram-8gb-asus-vivobook-14-m415dao-fhd324-slate-grey?extParam=src%3Dshop%26whid%3D2383689,"ASUS VivoBook 14 M415DAO-FHD324 - Slate Grey [AMD Ryzen 3 3250U / AMD Radeon Graphics / 8GB / 256GB / 14inch / WIN11 / OHS] + ADD ON RAM 8GB

Operating System Windows 11 Home - ASUS recommends Windows 11 Pro for business
Office Office Home and Student 2021 included
LCD cover-material Plastic
LCD cover-color Slate Grey
Top case-material Plastic
Military grade N/A
Touch Panel Non-touch screen
Panel Size 14.0-inch
Resolution FHD (1920 x 1080) 16:9 aspect ratio
Backlit LED Backlit
IPS-level
Brightness 220nits
Color gamut 45% NTSC color gamut
Pantone
Glare Anti-glare display
Screen-to-body ratio 82
Intel Athena Program
Processor AMD Ryzen 3 3250U Mobile Processor (2C/4T, 5MB Cache, 3.5 GHz Max Boost)
Intergrated GPU AMD Radeon Graphics
Graphics
VRAM N/A
Total System Memory DDR4 8GB
On board memory 8GB DDR4 on board
DIMM Memory
Storage 256GB M.2 NVMe PCIe 3.0 SSD
How to upgrade memory ""Upgradable
Need to remove bottom/top case""
Expansion Slot(includes used) ""1x DDR4 SO-DIMM slot
1x M.2 2280 PCIe 3.0x2
1x STD 2.5 SATA HDD""
Optical Drive
Front-facing camera VGA camera
Wireless Wi-Fi 5(802.11ac) (Dual band) 2*2 + Bluetooth 4.2
Keyboard type Backlit Chiclet Keyboard
NumberPad
ScreenPad N/A
FingerPrint FingerPrint
I/O ports ""1x USB 3.2 Gen 1 Type-A
1x USB 3.2 Gen 1 Type-C
2x USB 2.0 Type-A
1x HDMI 1.4
1x 3.5mm Combo Audio Jack
1x DC-in
N/A""
Audio ""SonicMaster
Built-in speaker
Built-in microphone""
Voice control with Cortana support
AC Adapter 4.0, 45W AC Adapter, Output: 19V DC, 2.37A, 45W, Input: 100~240V AC 50/60Hz universal
Battery 37WHrs, 2S1P, 2-cell Li-ion
Replaceable Battery No
Dimension (WxHxD) 32.54 x 21.60 x 1.99 cm
Weight (with Battery) 1.55 kg
Included in the Box ""Backpack
HDD housing for storage expansion"""
ASUS Vivobook Pro 16X 3D OLED K6604JV-OLEDS911 - 0°Black,33599000,1 terjual,https://www.tokopedia.com/asus/asus-vivobook-pro-16x-3d-oled-k6604jv-oleds911-0-black?extParam=src%3Dshop%26whid%3D2383689,"ASUS Vivobook Pro 16X3D OLED K6604JV-OLEDS911 - 0Black [Intel Core i9-13980HX / NVIDIA GeForce RTX 4060 / 32GB /1TB / 16inch / WIN11 / OHS]

OS : Windows 11 Home
Office : Microsoft Office Home & Student 2021
LCD cover-color : 0Black
Top case-material : Plastic
Military grade : US MIL-STD 810H military-grade standard

Touch Panel : Non-touch screen
Display : 16.0-inch 3.2K (3200 x 2000) OLED 16:10 aspect ratio 120Hz refresh rate 600nits HDR peak brightness 100% DCI-P3 color gamut PANTONE Validated Glossy display

Processor : Intel Core i9-13980HX Processor 2.2 GHz (36MB Cache, up to 5.6 GHz, 24 cores, 32 Threads)
Intergrated GPU : Intel UHD Graphics
Graphics : NVIDIA GeForce RTX 4060 Laptop GPU
VRAM : 8GB GDDR6
Total System Memory : DDR5 32GB
On board memory : N/A
DIMM Memory : 16GB DDR5 SO-DIMM *2
Storage : 1TB M.2 NVMe PCIe 4.0 Performance SSD
How to upgrade memory :
Expansion Slot(includes used) :
2x DDR5 SO-DIMM slots
1x M.2 2280 PCIe 4.0x4

Optical Drive : N/A
Front-facing camera : 1080p FHD camera With privacy shutter
Wireless : Wi-Fi 6E(802.11ax) (Dual band) 2*2 + Bluetooth 5.3 Wireless Card
Keyboard type : Backlit Chiclet Keyboard with Num-key
NumberPad :
ScreenPad :
FingerPrint : FingerPrint

I/O ports :
2x USB 3.2 Gen 1 Type-A
2x Thunderbolt 4 supports display / power delivery
1xHDMI2.1 FRL
1x 3.5mm Combo Audio Jack
1x RJ45 Gigabit Ethernet
1x DC-in
SD 4.0 card reader

Audio :
Built-in speaker
Built-in array microphone
harman/kardon (Mainstream)
Voice control : with Cortana support

AC Adapter : 6.0, 240W AC Adapter, Output: 20V DC, 12A, 240W, Input: 100~240V AC 50/60Hz universal
Battery : 90WHrs, 4S1P, 4-cell Li-ion
Replaceable Battery : No
Dimension (WxHxD) : 35.50 x 24.90 x 2.19 ~ 2.19 cm
Weight (with Battery) : 1.90 kg
Weight (without Battery) : 1.53 kg
Included in the Box : Backpack"
ASUS Vivobook Go 14 E1404FA-FHD353 - Green Grey [AMD Ryzen 3 7320U / AMD Radeon Graphics / 8GB / 512GB / 14inch / WIN11 / OHS],6499000,2 terjual,https://www.tokopedia.com/asus/asus-vivobook-go-14-e1404fa-fhd353-green-grey-amd-ryzen-3-7320u-amd-radeon-graphics-8gb-512gb-14inch-win11-ohs?extParam=src%3Dshop%26whid%3D12669178,"ASUS Vivobook Go 14 E1404FA-FHD353 - Green Grey [AMD Ryzen 3 7320U / AMD Radeon Graphics / 8GB / 512GB / 14inch / WIN11 / OHS]

FREE Mouse Wireless
*Selama persediaan masih ada

17.9mm ultrathin supporting full IO port
14 VIPS display 180o lay-flat hinge
US military-grade durability

OS : Windows 11 Home + Microsoft Office Home & Student 2021
LCD cover-material : Plastic
LCD cover-color : Green Grey
Top case-material : Plastic

Military grade : US MIL-STD 810H military-grade standard
Display : Non-touch screen 14.0-inch FHD (1920 x 1080) 16:9 aspect ratio LED Backlit 60Hz 250nits 45% NTSC color gamut Anti-glare display

Processor : AMD Ryzen 3 7320U Mobile Processor (4-core/8-thread, 4MB cache, up to 4.1 GHz max boost)
Intergrated GPU : AMD Radeon Graphics
Total System Memory : LPDDR5 8GB
On board memory : 8GB LPDDR5 on board
DIMM Memory : N/A
Storage : 512GB M.2 NVMe PCIe 3.0 SSD
How to upgrade memory : N/A
Expansion Slot(includes used) : 1x M.2 2280 PCIe 3.0x2

Optical Drive : N/A
Front-facing camera : 720p HD camera - With privacy shutter
Wireless : Wi-Fi 6E(802.11ax) (Dual band) 1*1 + Bluetooth 5.3 Wireless Card
Keyboard type : Backlit Chiclet Keyboard
NumberPad : N/A
ScreenPad : N/A
FingerPrint : FingerPrint

I/O ports :
1x USB 2.0 Type-A
1x USB 3.2 Gen 1 Type-A
1x USB 3.2 Gen 1 Type-C
1x HDMI 1.4
1x 3.5mm Combo Audio Jack
1x DC-in

Audio :
SonicMaster
Built-in speaker
Built-in array microphone
Voice control : with Cortana voice-recognition support

AC Adapter : 4.5, 45W AC Adapter, Output: 19V DC, 2.37A, 45W, Input: 100~240V AC 50/60Hz universal
Battery : 42WHrs, 3S1P, 3-cell Li-ion
Replaceable Battery : No
Dimension : 32.45 x 21.39 x 1.79 ~ 1.79 cm
Weight (with Battery) : 1.38 kg
Weight (without Battery) : 1.21 kg
Included in the Box : Backpack"
ASUS Vivobook Go 15 OLED E1504FA-OLED351 - Cool Silver [AMD Ryzen 3 7320U / AMD Radeon Graphics / 8GB / 512GB / 15.6inch / WIN11 / OHS],7899000,1 terjual,https://www.tokopedia.com/asus/asus-vivobook-go-15-oled-e1504fa-oled351-cool-silver-amd-ryzen-3-7320u-amd-radeon-graphics-8gb-512gb-15-6inch-win11-ohs?extParam=src%3Dshop%26whid%3D12669178,"ASUS Vivobook Go 15 OLED E1504FA-OLED351 - Cool Silver [AMD Ryzen 3 7320U / AMD Radeon Graphics / 8GB / 512GB / 15,6inch / WIN11 / OHS]

17.9mm ultrathin supporting full IO port
15 OLED Display with 180o lay-flat hinge
US military-grade durability

OS : Windows 11 Home
Office : Microsoft Office Home & Student 2021
LCD cover-color : Cool Silver
Top case-material : Plastic
Military grade : US MIL-STD 810H military-grade standard
Touch Panel : Non-touch screen

Display : 15.6-inch FHD (1920 x 1080) OLED 16:9 aspect ratio 60Hz refresh rate 400nits 600nits 100% DCI-P3 color gamut PANTONE Validated Glossy display

Processor : AMD Ryzen 3 7320U Mobile Processor (4-core/8-thread, 4MB cache, up to 4.1 GHz max boost)
Intergrated GPU : AMD Radeon Graphics
Graphics : N/A
VRAM : N/A
Total System Memory : LPDDR5 8GB
On board memory : 8GB LPDDR5 on board
DIMM Memory :
Storage : 512GB M.2 NVMe PCIe 3.0 SSD
How to upgrade memory : N/A
Expansion Slot(includes used) : 1x M.2 2280 PCIe 3.0x2
Optical Drive : N/A

Front-facing camera : 720p HD camera With privacy shutter
Wireless : Wi-Fi 6E(802.11ax) (Dual band) 1*1 + Bluetooth 5.3 Wireless Card
Keyboard type : Backlit Chiclet Keyboard
NumberPad :
ScreenPad : N/A
FingerPrint : FingerPrint

I/O ports :
1x USB 2.0 Type-A
1x USB 3.2 Gen 1 Type-A
1x USB 3.2 Gen 1 Type-C
1x HDMI 1.4
1x 3.5mm Combo Audio Jack
1x DC-in

Audio :
SonicMaster
Built-in speaker
Built-in array microphone
Voice control : with Cortana voice-recognition support

AC Adapter : 4.5, 65W AC Adapter, Output: 19V DC, 3.42A, 65W, Input: 100~240V AC 50/60Hz universal
Battery : 50WHrs, 3S1P, 3-cell Li-ion
Replaceable Battery : No
Dimension (WxHxD) : 36.03 x 23.25 x 1.79 ~ 1.79 cm
Weight (with Battery) : 1.63 kg
Weight (without Battery) : 1.47 kg
Included in the Box : Backpack"
ASUS Vivobook Go 15 OLED E1504FA-OLED322 - Mixed Black ,7299000,7 terjual,https://www.tokopedia.com/asus/asus-vivobook-go-15-oled-e1504fa-oled322-mixed-black?extParam=src%3Dshop%26whid%3D7377294,"ASUS Vivobook Go 15 OLED E1504FA-OLED322 - Mixed Black [AMD Ryzen 3 7320U / AMD Radeon Graphics / 8GB / 256GB / 15,6inch / WIN11 / OHS]

17.9mm ultrathin supporting full IO port
15 OLED Display with 180o lay-flat hinge
US military-grade durability

OS : Windows 11 Home
Office : Microsoft Office Home & Student 2021
LCD cover-color : Mixed Black
Top case-material : Plastic
Military grade : US MIL-STD 810H military-grade standard
Touch Panel : Non-touch screen

Display : 15.6-inch FHD (1920 x 1080) OLED 16:9 aspect ratio 60Hz refresh rate 400nits 600nits 100% DCI-P3 color gamut PANTONE Validated Glossy display

Processor : AMD Ryzen 3 7320U Mobile Processor (4-core/8-thread, 4MB cache, up to 4.1 GHz max boost)
Intergrated GPU : AMD Radeon Graphics
Graphics : N/A
VRAM : N/A
Total System Memory : LPDDR5 8GB
On board memory : 8GB LPDDR5 on board
DIMM Memory :
Storage : 256GB M.2 NVMe PCIe 3.0 SSD
How to upgrade memory : N/A
Expansion Slot(includes used) : 1x M.2 2280 PCIe 3.0x2
Optical Drive : N/A

Front-facing camera : 720p HD camera With privacy shutter
Wireless : Wi-Fi 6E(802.11ax) (Dual band) 1*1 + Bluetooth 5.3 Wireless Card
Keyboard type : Backlit Chiclet Keyboard
NumberPad :
ScreenPad : N/A
FingerPrint : FingerPrint

I/O ports :
1x USB 2.0 Type-A
1x USB 3.2 Gen 1 Type-A
1x USB 3.2 Gen 1 Type-C
1x HDMI 1.4
1x 3.5mm Combo Audio Jack
1x DC-in

Audio :
SonicMaster
Built-in speaker
Built-in array microphone
Voice control : with Cortana voice-recognition support

AC Adapter : 4.5, 65W AC Adapter, Output: 19V DC, 3.42A, 65W, Input: 100~240V AC 50/60Hz universal
Battery : 50WHrs, 3S1P, 3-cell Li-ion
Replaceable Battery : No
Dimension (WxHxD) : 36.03 x 23.25 x 1.79 ~ 1.79 cm
Weight (with Battery) : 1.63 kg
Weight (without Battery) : 1.47 kg
Included in the Box : Backpack"
ASUS Vivobook Pro 15 OLED M6500QE-OLEDS551 - Quiet Blue [AMD Ryzen 5 5600H / GeForce RTX 3050 Ti / 16GB / 512GB / 15.6inch / WIN11 / OHS],14199000,13 terjual,https://www.tokopedia.com/asus/asus-vivobook-pro-15-oled-m6500qe-oleds551-quiet-blue-amd-ryzen-5-5600h-geforce-rtx-3050-ti-16gb-512gb-15-6inch-win11-ohs?extParam=whid%3D2383689%26src%3Dshop,"ASUS VivoBook Pro 15 OLED M6500QE-OLEDS551 - Quiet Blue [AMD Ryzen 5 5600H / NVIDIAGeForceRTX3050Ti / 16GB / 512GB / 15.6inch / WIN11 / OHS]

OS : Windows 11 Home
Office : Office Home and Student 2021 included
LCD cover-color : Quiet Blue
Top case-material : Plastic
Military grade : US MIL-STD 810H military-grade standard

Touch Panel : N/A
Display : 15.6-inch 2.8K (2880 x 1620) OLED 16:9 aspect ratio 120Hz refresh rate 600nits HDR peak brightness 100% DCI-P3 color gamut PANTONEValidated Glossy display
Screen-to-body ratio : 84

Processor : AMD Ryzen 5 5600H Mobile Processor (6-core/12-thread, 19MB cache, up to 4.2 GHz max boost)
Intergrated GPU : AMD Radeon Graphics
Graphics : NVIDIAGeForceRTX3050TiLaptopGPU
VRAM : 4GB GDDR6
Total System Memory : 16GB DDR4 on board
On board memory : 16GB DDR4 on board
DIMM Memory :
Storage : 512GB M.2 NVMe PCIe 3.0 SSD
How to upgrade memory :
Expansion Slot(includes used) : N/A
Optical Drive :

Front-facing camera : 1080p FHD camera Withprivacyshutter
Wireless : Wi-Fi 6(802.11ax) (Dual band) 2*2 + Bluetooth 5
Keyboard type : Backlit Chiclet Keyboard
NumberPad : N/A
ScreenPad : N/A
FingerPrint : FingerPrint

I/O ports :
1x HDMI 1.4
1x 3.5mm Combo Audio Jack
1x DC-in
1x USB 3.2 Gen 1 Type-A
1x USB 3.2 Gen 2 Type-C support display / power delivery
2x USB 2.0 Type-A
Micro SD card reader

Audio :
Built-in speaker
Built-in array microphone
harman/kardon (Mainstream)
Voice control : with Cortana support

AC Adapter : 4.5, 120W AC Adapter, Output: 20V DC, 6A, 120W, Input: 100~240V AC 50/60Hz universal
Battery : 70WHrs, 3S1P, 3-cell Li-ion
Replaceable Battery : No
Dimension (WxHxD) : 35.98 x 23.43 x 1.89 ~ 1.99 cm
Weight (with Battery) : 1.80 kg
Weight (without Battery) : 1.75 kg
Included in the Box : Backpack"
ASUS VivoBook 14 A1404VA-IPS552 - Transparent Silver,10399000,7 terjual,https://www.tokopedia.com/asus/asus-vivobook-14-a1404va-ips552-transparent-silver?extParam=src%3Dshop%26whid%3D2383689,"ASUS VivoBook 14 A1404VA-IPS552 - Transparent Silver [Intel Core i5-1335U / Intel UHD Graphics / 8GB / 512GB / 14inch / WIN11 / OHS]

OS : Windows 11 Home
Office : Microsoft Office Home & Student 2021
LCD cover-color : Transparent Silver
Top case-material : Plastic

Military grade : US MIL-STD 810H military-grade standard
Touch Panel : Non-touch screen
Display : 14.0-inch FHD (1920 x 1080) 16:9 aspect ratio LED Backlit IPS-level Panel 60Hz refresh rate 250nits 100% sRGB color gamut Anti-glare display

Processor : Intel Core i5-1335U Processor 1.3 GHz (12MB Cache, up to 4.6 GHz, 10 cores, 12 Threads)
Intergrated GPU : Intel UHD Graphics
Graphics :
VRAM : N/A
Total System Memory : DDR4 8GB
On board memory : 8GB DDR4 on board
DIMM Memory :
Storage : 512GB M.2 NVMe PCIe 4.0 SSD
How to upgrade memory : Upgradable - Need to remove bottom/top case

Expansion Slot(includes used) :
1x DDR4 SO-DIMM slot
1x M.2 2280 PCIe 4.0x4

Optical Drive : N/A
Front-facing camera : 720p HD camera With privacy shutter
Rear-facing camera :
Wireless : Wi-Fi 6E(802.11ax) (Dual band) 1*1 + Bluetooth 5.3 Wireless Card
Keyboard type : Backlit Chiclet Keyboard
NumberPad : Support NumberPad
ScreenPad :
FingerPrint : FingerPrint

I/O ports :
1x USB 2.0 Type-A
1x USB 3.2 Gen 1 Type-C
2x USB 3.2 Gen 1 Type-A
1x HDMI 1.4
1x DC-in

Audio :
SonicMaster
Built-in speaker
Built-in array microphone
Voice control : with Cortana voice-recognition support

AC Adapter : 4.5, 45W AC Adapter, Output: 19V DC, 2.37A, 45W, Input: 100~240V AC 50/60Hz universal
Battery : 42WHrs, 3S1P, 3-cell Li-ion
Replaceable Battery : No
Dimension (WxHxD) : 32.49 x 21.39 x 1.79 ~ 1.79 cm
Weight (with Battery) : 1.40 kg
Weight (without Battery) : 1.23 kg
Included in the Box : Backpack"
ASUS VivoBook 14 A1404ZA-FHD323 - Terra Cotta,6999000,2 terjual,https://www.tokopedia.com/asus/asus-vivobook-14-a1404za-fhd323-terra-cotta?extParam=whid%3D2383689%26src%3Dshop,"ASUS VivoBook 14 A1404ZA-FHD323 - Terra Cotta [Intel Core i3-1215U / Intel UHD Graphics / 8GB / 256GB / 14inch / WIN11 / OHS]

Processor : Intel Core i3-1215U Processor 1.2 GHz (10M Cache, up to 4.4 GHz, 6 cores)
Display : 14.0-inch, FHD (1920 x 1080) 16:9 aspect ratio, LED Backlit, 60Hz refresh rate, 250nits, 45% NTSC color gamut, Anti-glare display, (Screen-to-body ratio)82%
Memory : 8GB DDR4 on board, Upgraable (1x DDR4 SO-DIMM slot)
Storage : 256GB M.2 NVMe PCIe 3.0 SSD
Graphics : Intel UHD Graphics
Keyboard : Backlit Chiclet Keyboard + FingerPrint (integrated with Touchpad)
Wireless : Wi-Fi 6(802.11ax)+ Bluetooth 5.1 Wireless Card
Ports : 1x USB 2.0 Type-A; 1x USB 3.2 Gen 1 Type-C; 2x USB 3.2 Gen 1 Type-A; 1x HDMI 1.4; 1x DC-in; 1x 3.5mm Combo Audio Jack
Webcam : 720p HD camera
Audio : ASUS SonicMaster Technology
Battery ; 42WHrs, 3S1P, 3-cell Li-ion, 45W AC Adapter
OS : Windows 11 Home + Office Home and Student 2021
Free ; Backpack
Garansi Resmi Asus 2 Tahun"
ASUS VivoBook 14 A1404ZA-FHD321 - Quiet Blue,6999000,3 terjual,https://www.tokopedia.com/asus/asus-vivobook-14-a1404za-fhd321-quiet-blue?extParam=src%3Dshop%26whid%3D2383689,"ASUS VivoBook 14 A1404ZA-FHD321 - Quiet Blue [Intel Core i3-1215U / Intel UHD Graphics / 8GB / 256GB / 14inch / WIN11 / OHS]

Processor : Intel Core i3-1215U Processor 1.2 GHz (10M Cache, up to 4.4 GHz, 6 cores)
Display : 14.0-inch, FHD (1920 x 1080) 16:9 aspect ratio, LED Backlit, 60Hz refresh rate, 250nits, 45% NTSC color gamut, Anti-glare display, (Screen-to-body ratio)82%
Memory : 8GB DDR4 on board, Upgraable (1x DDR4 SO-DIMM slot)
Storage : 256GB M.2 NVMe PCIe 3.0 SSD
Graphics : Intel UHD Graphics
Keyboard : Backlit Chiclet Keyboard + FingerPrint (integrated with Touchpad)
Wireless : Wi-Fi 6(802.11ax)+ Bluetooth 5.1 Wireless Card
Ports : 1x USB 2.0 Type-A; 1x USB 3.2 Gen 1 Type-C; 2x USB 3.2 Gen 1 Type-A; 1x HDMI 1.4; 1x DC-in; 1x 3.5mm Combo Audio Jack
Webcam : 720p HD camera
Audio : ASUS SonicMaster Technology
Battery ; 42WHrs, 3S1P, 3-cell Li-ion, 45W AC Adapter
OS : Windows 11 Home + Office Home and Student 2021
Free ; Backpack
Garansi Resmi Asus 2 Tahun"
[ADD ON RAM 8GB] ASUS VivoBook 14 A1400EA-FHD354 - Transparent Silver,6779000,3 terjual,https://www.tokopedia.com/asus/add-on-ram-8gb-asus-vivobook-14-a1400ea-fhd354-transparent-silver?extParam=src%3Dshop%26whid%3D2383689,"ASUS VivoBook 14 A1400EA-FHD354 - Transparent Silver [Intel Core i3-1115G4 / Intel UHD Graphics / 4GB / 512GB / 14inch / WIN11 / OHS] + ADD ON RAM 8GB

OS : Windows 11 Home + Office Home and Student 2021 included
LCD cover-color : Transparent Silver
LCD cover-material : Plastic

Military grade : N/A
Touch Panel : Non-touch screen
Display : 14.0-inch FHD (1920 x 1080) 16:9 aspect ratio LED Backlit 60Hz refresh rate 220nits 45% NTSC color gamut Anti-glare display

Processor : Intel Core i3-1115G4 Processor 3.0 GHz (6M Cache, up to 4.1 GHz, 2 cores)
Intergrated GPU : Intel UHD Graphics
Total System Memory : DDR4 4GB
On board memory : 4GB DDR4 on board
Storage : 512GB M.2 NVMe PCIe 3.0 SSD
How to upgrade memory : Upgradable - Need to remove bottom/top case

Expansion Slot(includes used) :
1x DDR4 SO-DIMM slot
1x M.2 2280 PCIe 3.0x2
1x STD 2.5 SATA HDD

Optical Drive : N/A
Front-facing camera : VGA camera
Wireless : Wi-Fi 5(802.11ac) (Dual band) 1*1 + Bluetooth 5.1 Wireless Card
Keyboard type : Backlit Chiclet Keyboard
NumberPad : N/A
ScreenPad : N/A
FingerPrint : Yes

I/O ports :
1x USB 3.2 Gen 1 Type-A
1x USB 3.2 Gen 1 Type-C
2x USB 2.0 Type-A
1x HDMI 1.4
1x 3.5mm Combo Audio Jack
1x DC-in

Audio :
SonicMaster
Built-in speaker
Built-in microphone
Voice control with Cortana support

AC Adapter : 4.0, 45W AC Adapter, Output: 19V DC, 2.37A, 45W, Input: 100~240V AC 50/60Hz universal
Battery : 37WHrs, 2S1P, 2-cell Li-ion
Replaceable Battery : No
Dimension (WxHxD) : 32.54 x 21.60 x 1.99 cm
Weight (with Battery) : 1.60 kg
Weight (without Battery) : 1.45 kg

Included in the Box :
Backpack
HDD housing for storage expansion"
[ADD ON RAM 8GB] ASUS VivoBook 14X M1403QA-VIPS551 - Quiet Blue,8579000,1 terjual,https://www.tokopedia.com/asus/add-on-ram-8gb-asus-vivobook-14x-m1403qa-vips551-quiet-blue?extParam=src%3Dshop%26whid%3D2383689,"ASUS VivoBook 14X M1403QA-VIPS551 - Quiet Blue [AMD Ryzen 5 5600H / AMD Radeon Vega 7 / 8GB / 512GB / 14inch / WIN11 / OHS] + ADD ON RAM 8GB

High Performance AMD Ryzen 5000 H-Series CPU
NanoEdge Display with 84% screen-to-body ratio
Thin and light design with upgradeable Storage and Memory


Operating System : Windows 11 Home + OHS

LCD cover-material : Plastic
LCD cover-color : Quiet Blue
Top case-material : Plastic

Military grade : US MIL-STD 810H military-grade standard
Touch Panel : N/A
Display : 14.0-inch WUXGA (1920 x 1200) 16:10 aspect ratio LED Backlit IPS-level Panel 300nits 45% NTSC color gamut Anti-glare display
Screen-to-body ratio : 86

Processor : AMD Ryzen 5 5600H Mobile Processor (6-core/12-thread, 19MB cache, up to 4.2 GHz max boost)
Intergrated GPU : AMD Radeon Vega 7 Graphics
Total System Memory : 8GB DDR4 on board
On board memory : 8GB DDR4 on board
Storage : 512GB M.2 NVMe PCIe 3.0 SSD

How to upgrade memory : Upgradable - Need to remove bottom/top case
Expansion Slot(includes used) :
1x DDR4 SO-DIMM slot
1x M.2 2280 PCIe 3.0x4

Optical Drive : N/A
Front-facing camera : 720p HD camera Withprivacyshutter
Wireless : Wi-Fi 6(802.11ax) (Dual band) 2*2 + Bluetooth 5
Keyboard type : Backlit Chiclet Keyboard
NumberPad :N/A
ScreenPad : N/A
FingerPrint : FingerPrint

I/O ports :
1x USB 2.0 Type-A
1x USB 3.2 Gen 1 Type-C
2x USB 3.2 Gen 1 Type-A
1x HDMI 1.4
1x 3.5mm Combo Audio Jack
1x DC-in

Audio :
SonicMaster
Built-in speaker
Built-in array microphone
Voice control : with Cortana and Alexa voice-recognition support

AC Adapter : 4.5, 90W AC Adapter, Output: 19V DC, 4.74A, 90W, Input: 100~240V AC 50/60Hz universal
Battery : 50WHrs, 3S1P, 3-cell Li-ion
Replaceable Battery : No
Dimension (WxHxD) : 31.71 x 22.20 x 1.99 ~ 1.99 cm"
[ADD ON RAM 8GB] ASUS VivoBook 14 A1400EA-FHD353 - Indie Black,6779000,7 terjual,https://www.tokopedia.com/asus/add-on-ram-8gb-asus-vivobook-14-a1400ea-fhd353-indie-black?extParam=src%3Dshop%26whid%3D2383689,"ASUS VivoBook 14 A1400EA-FHD353 - Indie Black [Intel Core i3-1115G4 / Intel UHD Graphics / 4GB / 512GB / 14inch / WIN11 / OHS] + ADD ON RAM 8GB

OS : Windows 11 Home + Office Home and Student 2021 included
LCD cover-color : Indie Black
LCD cover-material : Plastic

Military grade : N/A
Touch Panel : Non-touch screen
Display : 14.0-inch FHD (1920 x 1080) 16:9 aspect ratio LED Backlit 60Hz refresh rate 220nits 45% NTSC color gamut Anti-glare display

Processor : Intel Core i3-1115G4 Processor 3.0 GHz (6M Cache, up to 4.1 GHz, 2 cores)
Intergrated GPU : Intel UHD Graphics
Total System Memory : DDR4 4GB
On board memory : 4GB DDR4 on board
Storage : 512GB M.2 NVMe PCIe 3.0 SSD
How to upgrade memory : Upgradable - Need to remove bottom/top case

Expansion Slot(includes used) :
1x DDR4 SO-DIMM slot
1x M.2 2280 PCIe 3.0x2
1x STD 2.5 SATA HDD

Optical Drive : N/A
Front-facing camera : VGA camera
Wireless : Wi-Fi 5(802.11ac) (Dual band) 1*1 + Bluetooth 5.1 Wireless Card
Keyboard type : Backlit Chiclet Keyboard
NumberPad : N/A
ScreenPad : N/A
FingerPrint : Yes

I/O ports :
1x USB 3.2 Gen 1 Type-A
1x USB 3.2 Gen 1 Type-C
2x USB 2.0 Type-A
1x HDMI 1.4
1x 3.5mm Combo Audio Jack
1x DC-in

Audio :
SonicMaster
Built-in speaker
Built-in microphone
Voice control with Cortana support

AC Adapter : 4.0, 45W AC Adapter, Output: 19V DC, 2.37A, 45W, Input: 100~240V AC 50/60Hz universal
Battery : 37WHrs, 2S1P, 2-cell Li-ion
Replaceable Battery : No
Dimension (WxHxD) : 32.54 x 21.60 x 1.99 cm
Weight (with Battery) : 1.60 kg
Weight (without Battery) : 1.45 kg

Included in the Box :
Backpack
HDD housing for storage expansion"
